DP,DPNOM,DPMP,MPIO,AÑO,ÁREA GEOGRÁFICA,Total
05,Antioquia,05321,Guatapé,2023,Cabecera Municipal,6236
05,Antioquia,05321,Guatapé,2023,Centros Poblados y Rural Disperso,2885
05,Antioquia,05321,Guatapé,2023,Total,9121
05,Antioquia,05321,Guatapé,2024,Cabecera Municipal,6361
05,Antioquia,05321,Guatapé,2024,Centros Poblados y Rural Disperso,2891
05,Antioquia,05321,Guatapé,2024,Total,9252
05,Antioquia,05321,Guatapé,2025,Cabecera Municipal,6465
05,Antioquia,05321,Guatapé,2025,Centros Poblados y Rural Disperso,2890
05,Antioquia,05321,Guatapé,2025,Total,9355
05,Antioquia,05321,Guatapé,2026,Cabecera Municipal,6562
05,Antioquia,05321,Guatapé,2026,Centros Poblados y Rural Disperso,2906
05,Antioquia,05321,Guatapé,2026,Total,9468
05,Antioquia,05321,Guatapé,2027,Cabecera Municipal,6659
05,Antioquia,05321,Guatapé,2027,Centros Poblados y Rural Disperso,2923
05,Antioquia,05321,Guatapé,2027,Total,9582
05,Antioquia,05321,Guatapé,2028,Cabecera Municipal,6759
05,Antioquia,05321,Guatapé,2028,Centros Poblados y Rural Disperso,2942
05,Antioquia,05321,Guatapé,2028,Total,9701
05,Antioquia,05321,Guatapé,2029,Cabecera Municipal,6825
05,Antioquia,05321,Guatapé,2029,Centros Poblados y Rural Disperso,2965
05,Antioquia,05321,Guatapé,2029,Total,9790
05,Antioquia,05321,Guatapé,2030,Cabecera Municipal,6892
05,Antioquia,05321,Guatapé,2030,Centros Poblados y Rural Disperso,3003
05,Antioquia,05321,Guatapé,2030,Total,9895
05,Antioquia,05321,Guatapé,2031,Cabecera Municipal,6960
05,Antioquia,05321,Guatapé,2031,Centros Poblados y Rural Disperso,3029
05,Antioquia,05321,Guatapé,2031,Total,9989
05,Antioquia,05321,Guatapé,2032,Cabecera Municipal,7035
05,Antioquia,05321,Guatapé,2032,Centros Poblados y Rural Disperso,3054
05,Antioquia,05321,Guatapé,2032,Total,10089
05,Antioquia,05321,Guatapé,2033,Cabecera Municipal,7094
05,Antioquia,05321,Guatapé,2033,Centros Poblados y Rural Disperso,3099
05,Antioquia,05321,Guatapé,2033,Total,10193
05,Antioquia,05321,Guatapé,2034,Cabecera Municipal,7154
05,Antioquia,05321,Guatapé,2034,Centros Poblados y Rural Disperso,3130
05,Antioquia,05321,Guatapé,2034,Total,10284
05,Antioquia,05321,Guatapé,2035,Cabecera Municipal,7206
05,Antioquia,05321,Guatapé,2035,Centros Poblados y Rural Disperso,3157
05,Antioquia,05321,Guatapé,2035,Total,10363
05,Antioquia,05347,Heliconia,2018,Cabecera Municipal,2318
05,Antioquia,05347,Heliconia,2018,Centros Poblados y Rural Disperso,3133
05,Antioquia,05347,Heliconia,2018,Total,5451
05,Antioquia,05347,Heliconia,2019,Cabecera Municipal,2362
05,Antioquia,05347,Heliconia,2019,Centros Poblados y Rural Disperso,3038
05,Antioquia,05347,Heliconia,2019,Total,5400
05,Antioquia,05347,Heliconia,2020,Cabecera Municipal,2415
05,Antioquia,05347,Heliconia,2020,Centros Poblados y Rural Disperso,2980
05,Antioquia,05347,Heliconia,2020,Total,5395
05,Antioquia,05347,Heliconia,2021,Cabecera Municipal,2533
05,Antioquia,05347,Heliconia,2021,Centros Poblados y Rural Disperso,2946
05,Antioquia,05347,Heliconia,2021,Total,5479
05,Antioquia,05347,Heliconia,2022,Cabecera Municipal,2626
05,Antioquia,05347,Heliconia,2022,Centros Poblados y Rural Disperso,2937
05,Antioquia,05347,Heliconia,2022,Total,5563
05,Antioquia,05347,Heliconia,2023,Cabecera Municipal,2714
05,Antioquia,05347,Heliconia,2023,Centros Poblados y Rural Disperso,2936
05,Antioquia,05347,Heliconia,2023,Total,5650
05,Antioquia,05347,Heliconia,2024,Cabecera Municipal,2760
05,Antioquia,05347,Heliconia,2024,Centros Poblados y Rural Disperso,2942
05,Antioquia,05347,Heliconia,2024,Total,5702
05,Antioquia,05347,Heliconia,2025,Cabecera Municipal,2811
05,Antioquia,05347,Heliconia,2025,Centros Poblados y Rural Disperso,2947
05,Antioquia,05347,Heliconia,2025,Total,5758
05,Antioquia,05347,Heliconia,2026,Cabecera Municipal,2856
05,Antioquia,05347,Heliconia,2026,Centros Poblados y Rural Disperso,2958
05,Antioquia,05347,Heliconia,2026,Total,5814
05,Antioquia,05347,Heliconia,2027,Cabecera Municipal,2897
05,Antioquia,05347,Heliconia,2027,Centros Poblados y Rural Disperso,2976
05,Antioquia,05347,Heliconia,2027,Total,5873
05,Antioquia,05347,Heliconia,2028,Cabecera Municipal,2932
05,Antioquia,05347,Heliconia,2028,Centros Poblados y Rural Disperso,2997
05,Antioquia,05347,Heliconia,2028,Total,5929
05,Antioquia,05347,Heliconia,2029,Cabecera Municipal,2972
05,Antioquia,05347,Heliconia,2029,Centros Poblados y Rural Disperso,3009
05,Antioquia,05347,Heliconia,2029,Total,5981
05,Antioquia,05347,Heliconia,2030,Cabecera Municipal,3000
05,Antioquia,05347,Heliconia,2030,Centros Poblados y Rural Disperso,3048
05,Antioquia,05347,Heliconia,2030,Total,6048
05,Antioquia,05347,Heliconia,2031,Cabecera Municipal,3030
05,Antioquia,05347,Heliconia,2031,Centros Poblados y Rural Disperso,3087
05,Antioquia,05347,Heliconia,2031,Total,6117
05,Antioquia,05347,Heliconia,2032,Cabecera Municipal,3056
05,Antioquia,05347,Heliconia,2032,Centros Poblados y Rural Disperso,3112
05,Antioquia,05347,Heliconia,2032,Total,6168
05,Antioquia,05347,Heliconia,2033,Cabecera Municipal,3089
05,Antioquia,05347,Heliconia,2033,Centros Poblados y Rural Disperso,3142
05,Antioquia,05347,Heliconia,2033,Total,6231
05,Antioquia,05347,Heliconia,2034,Cabecera Municipal,3115
05,Antioquia,05347,Heliconia,2034,Centros Poblados y Rural Disperso,3179
05,Antioquia,05347,Heliconia,2034,Total,6294
05,Antioquia,05347,Heliconia,2035,Cabecera Municipal,3143
05,Antioquia,05347,Heliconia,2035,Centros Poblados y Rural Disperso,3213
05,Antioquia,05347,Heliconia,2035,Total,6356
05,Antioquia,05353,Hispania,2018,Cabecera Municipal,3416
05,Antioquia,05353,Hispania,2018,Centros Poblados y Rural Disperso,2053
05,Antioquia,05353,Hispania,2018,Total,5469
05,Antioquia,05353,Hispania,2019,Cabecera Municipal,3527
05,Antioquia,05353,Hispania,2019,Centros Poblados y Rural Disperso,2003
05,Antioquia,05353,Hispania,2019,Total,5530
05,Antioquia,05353,Hispania,2020,Cabecera Municipal,3635
05,Antioquia,05353,Hispania,2020,Centros Poblados y Rural Disperso,1956
05,Antioquia,05353,Hispania,2020,Total,5591
05,Antioquia,05353,Hispania,2021,Cabecera Municipal,3745
05,Antioquia,05353,Hispania,2021,Centros Poblados y Rural Disperso,1933
05,Antioquia,05353,Hispania,2021,Total,5678
05,Antioquia,05353,Hispania,2022,Cabecera Municipal,3837
05,Antioquia,05353,Hispania,2022,Centros Poblados y Rural Disperso,1928
05,Antioquia,05353,Hispania,2022,Total,5765
05,Antioquia,05353,Hispania,2023,Cabecera Municipal,3928
05,Antioquia,05353,Hispania,2023,Centros Poblados y Rural Disperso,1927
05,Antioquia,05353,Hispania,2023,Total,5855
05,Antioquia,05353,Hispania,2024,Cabecera Municipal,4004
05,Antioquia,05353,Hispania,2024,Centros Poblados y Rural Disperso,1924
05,Antioquia,05353,Hispania,2024,Total,5928
05,Antioquia,05353,Hispania,2025,Cabecera Municipal,4081
05,Antioquia,05353,Hispania,2025,Centros Poblados y Rural Disperso,1928
05,Antioquia,05353,Hispania,2025,Total,6009
05,Antioquia,05353,Hispania,2026,Cabecera Municipal,4133
05,Antioquia,05353,Hispania,2026,Centros Poblados y Rural Disperso,1932
05,Antioquia,05353,Hispania,2026,Total,6065
05,Antioquia,05353,Hispania,2027,Cabecera Municipal,4195
05,Antioquia,05353,Hispania,2027,Centros Poblados y Rural Disperso,1946
05,Antioquia,05353,Hispania,2027,Total,6141
05,Antioquia,05353,Hispania,2028,Cabecera Municipal,4256
05,Antioquia,05353,Hispania,2028,Centros Poblados y Rural Disperso,1958
05,Antioquia,05353,Hispania,2028,Total,6214
05,Antioquia,05353,Hispania,2029,Cabecera Municipal,4306
05,Antioquia,05353,Hispania,2029,Centros Poblados y Rural Disperso,1976
05,Antioquia,05353,Hispania,2029,Total,6282
05,Antioquia,05353,Hispania,2030,Cabecera Municipal,4350
05,Antioquia,05353,Hispania,2030,Centros Poblados y Rural Disperso,1997
05,Antioquia,05353,Hispania,2030,Total,6347
05,Antioquia,05353,Hispania,2031,Cabecera Municipal,4384
05,Antioquia,05353,Hispania,2031,Centros Poblados y Rural Disperso,2017
05,Antioquia,05353,Hispania,2031,Total,6401
05,Antioquia,05353,Hispania,2032,Cabecera Municipal,4437
05,Antioquia,05353,Hispania,2032,Centros Poblados y Rural Disperso,2043
05,Antioquia,05353,Hispania,2032,Total,6480
05,Antioquia,05353,Hispania,2033,Cabecera Municipal,4472
05,Antioquia,05353,Hispania,2033,Centros Poblados y Rural Disperso,2065
05,Antioquia,05353,Hispania,2033,Total,6537
05,Antioquia,05353,Hispania,2034,Cabecera Municipal,4502
05,Antioquia,05353,Hispania,2034,Centros Poblados y Rural Disperso,2084
05,Antioquia,05353,Hispania,2034,Total,6586
05,Antioquia,05353,Hispania,2035,Cabecera Municipal,4537
05,Antioquia,05353,Hispania,2035,Centros Poblados y Rural Disperso,2108
05,Antioquia,05353,Hispania,2035,Total,6645
05,Antioquia,05360,Itagüí,2018,Cabecera Municipal,247918
05,Antioquia,05360,Itagüí,2018,Centros Poblados y Rural Disperso,28826
05,Antioquia,05360,Itagüí,2018,Total,276744
05,Antioquia,05360,Itagüí,2019,Cabecera Municipal,257026
05,Antioquia,05360,Itagüí,2019,Centros Poblados y Rural Disperso,26768
05,Antioquia,05360,Itagüí,2019,Total,283794
05,Antioquia,05360,Itagüí,2020,Cabecera Municipal,265527
05,Antioquia,05360,Itagüí,2020,Centros Poblados y Rural Disperso,24467
05,Antioquia,05360,Itagüí,2020,Total,289994
05,Antioquia,05360,Itagüí,2021,Cabecera Municipal,270366
05,Antioquia,05360,Itagüí,2021,Centros Poblados y Rural Disperso,24185
05,Antioquia,05360,Itagüí,2021,Total,294551
05,Antioquia,05360,Itagüí,2022,Cabecera Municipal,274987
05,Antioquia,05360,Itagüí,2022,Centros Poblados y Rural Disperso,24111
05,Antioquia,05360,Itagüí,2022,Total,299098
05,Antioquia,05360,Itagüí,2023,Cabecera Municipal,279658
05,Antioquia,05360,Itagüí,2023,Centros Poblados y Rural Disperso,24108
05,Antioquia,05360,Itagüí,2023,Total,303766
05,Antioquia,05360,Itagüí,2024,Cabecera Municipal,284673
05,Antioquia,05360,Itagüí,2024,Centros Poblados y Rural Disperso,24133
05,Antioquia,05360,Itagüí,2024,Total,308806
05,Antioquia,05360,Itagüí,2025,Cabecera Municipal,289467
05,Antioquia,05360,Itagüí,2025,Centros Poblados y Rural Disperso,24200
05,Antioquia,05360,Itagüí,2025,Total,313667
05,Antioquia,05360,Itagüí,2026,Cabecera Municipal,294017
05,Antioquia,05360,Itagüí,2026,Centros Poblados y Rural Disperso,24297
05,Antioquia,05360,Itagüí,2026,Total,318314
05,Antioquia,05360,Itagüí,2027,Cabecera Municipal,298232
05,Antioquia,05360,Itagüí,2027,Centros Poblados y Rural Disperso,24427
05,Antioquia,05360,Itagüí,2027,Total,322659
05,Antioquia,05360,Itagüí,2028,Cabecera Municipal,302143
05,Antioquia,05360,Itagüí,2028,Centros Poblados y Rural Disperso,24598
05,Antioquia,05360,Itagüí,2028,Total,326741
05,Antioquia,05360,Itagüí,2029,Cabecera Municipal,305688
05,Antioquia,05360,Itagüí,2029,Centros Poblados y Rural Disperso,24802
05,Antioquia,05360,Itagüí,2029,Total,330490
05,Antioquia,05360,Itagüí,2030,Cabecera Municipal,308886
05,Antioquia,05360,Itagüí,2030,Centros Poblados y Rural Disperso,25055
05,Antioquia,05360,Itagüí,2030,Total,333941
05,Antioquia,05360,Itagüí,2031,Cabecera Municipal,311861
05,Antioquia,05360,Itagüí,2031,Centros Poblados y Rural Disperso,25331
05,Antioquia,05360,Itagüí,2031,Total,337192
05,Antioquia,05360,Itagüí,2032,Cabecera Municipal,314759
05,Antioquia,05360,Itagüí,2032,Centros Poblados y Rural Disperso,25600
05,Antioquia,05360,Itagüí,2032,Total,340359
05,Antioquia,05360,Itagüí,2033,Cabecera Municipal,317542
05,Antioquia,05360,Itagüí,2033,Centros Poblados y Rural Disperso,25877
05,Antioquia,05360,Itagüí,2033,Total,343419
05,Antioquia,05360,Itagüí,2034,Cabecera Municipal,320280
05,Antioquia,05360,Itagüí,2034,Centros Poblados y Rural Disperso,26157
05,Antioquia,05360,Itagüí,2034,Total,346437
05,Antioquia,05360,Itagüí,2035,Cabecera Municipal,322890
05,Antioquia,05360,Itagüí,2035,Centros Poblados y Rural Disperso,26425
05,Antioquia,05360,Itagüí,2035,Total,349315
05,Antioquia,05361,Ituango,2018,Cabecera Municipal,7074
05,Antioquia,05361,Ituango,2018,Centros Poblados y Rural Disperso,20000
05,Antioquia,05361,Ituango,2018,Total,27074
05,Antioquia,05361,Ituango,2019,Cabecera Municipal,7264
05,Antioquia,05361,Ituango,2019,Centros Poblados y Rural Disperso,20155
05,Antioquia,05361,Ituango,2019,Total,27419
05,Antioquia,05361,Ituango,2020,Cabecera Municipal,7459
05,Antioquia,05361,Ituango,2020,Centros Poblados y Rural Disperso,20330
05,Antioquia,05361,Ituango,2020,Total,27789
05,Antioquia,05361,Ituango,2021,Cabecera Municipal,8120
05,Antioquia,05361,Ituango,2021,Centros Poblados y Rural Disperso,20100
05,Antioquia,05361,Ituango,2021,Total,28220
05,Antioquia,05361,Ituango,2022,Cabecera Municipal,8618
05,Antioquia,05361,Ituango,2022,Centros Poblados y Rural Disperso,20038
05,Antioquia,05361,Ituango,2022,Total,28656
05,Antioquia,05361,Ituango,2023,Cabecera Municipal,9067
05,Antioquia,05361,Ituango,2023,Centros Poblados y Rural Disperso,20036
05,Antioquia,05361,Ituango,2023,Total,29103
05,Antioquia,05361,Ituango,2024,Cabecera Municipal,9246
05,Antioquia,05361,Ituango,2024,Centros Poblados y Rural Disperso,20078
05,Antioquia,05361,Ituango,2024,Total,29324
05,Antioquia,05361,Ituango,2025,Cabecera Municipal,9405
05,Antioquia,05361,Ituango,2025,Centros Poblados y Rural Disperso,20127
05,Antioquia,05361,Ituango,2025,Total,29532
05,Antioquia,05361,Ituango,2026,Cabecera Municipal,9547
05,Antioquia,05361,Ituango,2026,Centros Poblados y Rural Disperso,20202
05,Antioquia,05361,Ituango,2026,Total,29749
05,Antioquia,05361,Ituango,2027,Cabecera Municipal,9688
05,Antioquia,05361,Ituango,2027,Centros Poblados y Rural Disperso,20315
05,Antioquia,05361,Ituango,2027,Total,30003
05,Antioquia,05361,Ituango,2028,Cabecera Municipal,9808
05,Antioquia,05361,Ituango,2028,Centros Poblados y Rural Disperso,20442
05,Antioquia,05361,Ituango,2028,Total,30250
05,Antioquia,05361,Ituango,2029,Cabecera Municipal,9925
05,Antioquia,05361,Ituango,2029,Centros Poblados y Rural Disperso,20630
05,Antioquia,05361,Ituango,2029,Total,30555
05,Antioquia,05361,Ituango,2030,Cabecera Municipal,10025
05,Antioquia,05361,Ituango,2030,Centros Poblados y Rural Disperso,20834
05,Antioquia,05361,Ituango,2030,Total,30859
05,Antioquia,05361,Ituango,2031,Cabecera Municipal,10115
05,Antioquia,05361,Ituango,2031,Centros Poblados y Rural Disperso,21054
05,Antioquia,05361,Ituango,2031,Total,31169
05,Antioquia,05361,Ituango,2032,Cabecera Municipal,10218
05,Antioquia,05361,Ituango,2032,Centros Poblados y Rural Disperso,21285
05,Antioquia,05361,Ituango,2032,Total,31503
05,Antioquia,05361,Ituango,2033,Cabecera Municipal,10311
05,Antioquia,05361,Ituango,2033,Centros Poblados y Rural Disperso,21509
05,Antioquia,05361,Ituango,2033,Total,31820
05,Antioquia,05361,Ituango,2034,Cabecera Municipal,10404
05,Antioquia,05361,Ituango,2034,Centros Poblados y Rural Disperso,21731
05,Antioquia,05361,Ituango,2034,Total,32135
05,Antioquia,05361,Ituango,2035,Cabecera Municipal,10470
05,Antioquia,05361,Ituango,2035,Centros Poblados y Rural Disperso,21962
05,Antioquia,05361,Ituango,2035,Total,32432
05,Antioquia,05364,Jardín,2018,Cabecera Municipal,7659
05,Antioquia,05364,Jardín,2018,Centros Poblados y Rural Disperso,6859
05,Antioquia,05364,Jardín,2018,Total,14518
05,Antioquia,05364,Jardín,2019,Cabecera Municipal,7851
05,Antioquia,05364,Jardín,2019,Centros Poblados y Rural Disperso,6811
05,Antioquia,05364,Jardín,2019,Total,14662
05,Antioquia,05364,Jardín,2020,Cabecera Municipal,8053
05,Antioquia,05364,Jardín,2020,Centros Poblados y Rural Disperso,6777
05,Antioquia,05364,Jardín,2020,Total,14830
05,Antioquia,05364,Jardín,2021,Cabecera Municipal,8360
05,Antioquia,05364,Jardín,2021,Centros Poblados y Rural Disperso,6700
05,Antioquia,05364,Jardín,2021,Total,15060
05,Antioquia,05364,Jardín,2022,Cabecera Municipal,8613
05,Antioquia,05364,Jardín,2022,Centros Poblados y Rural Disperso,6680
05,Antioquia,05364,Jardín,2022,Total,15293
05,Antioquia,05364,Jardín,2023,Cabecera Municipal,8852
05,Antioquia,05364,Jardín,2023,Centros Poblados y Rural Disperso,6679
05,Antioquia,05364,Jardín,2023,Total,15531
05,Antioquia,05364,Jardín,2024,Cabecera Municipal,9014
05,Antioquia,05364,Jardín,2024,Centros Poblados y Rural Disperso,6680
05,Antioquia,05364,Jardín,2024,Total,15694
05,Antioquia,05364,Jardín,2025,Cabecera Municipal,9177
05,Antioquia,05364,Jardín,2025,Centros Poblados y Rural Disperso,6701
05,Antioquia,05364,Jardín,2025,Total,15878
05,Antioquia,05364,Jardín,2026,Cabecera Municipal,9322
05,Antioquia,05364,Jardín,2026,Centros Poblados y Rural Disperso,6725
05,Antioquia,05364,Jardín,2026,Total,16047
05,Antioquia,05364,Jardín,2027,Cabecera Municipal,9466
05,Antioquia,05364,Jardín,2027,Centros Poblados y Rural Disperso,6742
05,Antioquia,05364,Jardín,2027,Total,16208
05,Antioquia,05364,Jardín,2028,Cabecera Municipal,9577
05,Antioquia,05364,Jardín,2028,Centros Poblados y Rural Disperso,6804
05,Antioquia,05364,Jardín,2028,Total,16381
05,Antioquia,05364,Jardín,2029,Cabecera Municipal,9692
05,Antioquia,05364,Jardín,2029,Centros Poblados y Rural Disperso,6869
05,Antioquia,05364,Jardín,2029,Total,16561
05,Antioquia,05364,Jardín,2030,Cabecera Municipal,9800
05,Antioquia,05364,Jardín,2030,Centros Poblados y Rural Disperso,6937
05,Antioquia,05364,Jardín,2030,Total,16737
05,Antioquia,05364,Jardín,2031,Cabecera Municipal,9880
05,Antioquia,05364,Jardín,2031,Centros Poblados y Rural Disperso,7020
05,Antioquia,05364,Jardín,2031,Total,16900
05,Antioquia,05364,Jardín,2032,Cabecera Municipal,9978
05,Antioquia,05364,Jardín,2032,Centros Poblados y Rural Disperso,7088
05,Antioquia,05364,Jardín,2032,Total,17066
05,Antioquia,05364,Jardín,2033,Cabecera Municipal,10060
05,Antioquia,05364,Jardín,2033,Centros Poblados y Rural Disperso,7168
05,Antioquia,05364,Jardín,2033,Total,17228
05,Antioquia,05364,Jardín,2034,Cabecera Municipal,10138
05,Antioquia,05364,Jardín,2034,Centros Poblados y Rural Disperso,7248
05,Antioquia,05364,Jardín,2034,Total,17386
05,Antioquia,05364,Jardín,2035,Cabecera Municipal,10236
05,Antioquia,05364,Jardín,2035,Centros Poblados y Rural Disperso,7317
05,Antioquia,05364,Jardín,2035,Total,17553
05,Antioquia,05368,Jericó,2018,Cabecera Municipal,7619
05,Antioquia,05368,Jericó,2018,Centros Poblados y Rural Disperso,6021
05,Antioquia,05368,Jericó,2018,Total,13640
05,Antioquia,05368,Jericó,2019,Cabecera Municipal,7766
05,Antioquia,05368,Jericó,2019,Centros Poblados y Rural Disperso,5871
05,Antioquia,05368,Jericó,2019,Total,13637
05,Antioquia,05368,Jericó,2020,Cabecera Municipal,7937
05,Antioquia,05368,Jericó,2020,Centros Poblados y Rural Disperso,5769
05,Antioquia,05368,Jericó,2020,Total,13706
05,Antioquia,05368,Jericó,2021,Cabecera Municipal,8216
05,Antioquia,05368,Jericó,2021,Centros Poblados y Rural Disperso,5703
05,Antioquia,05368,Jericó,2021,Total,13919
05,Antioquia,05368,Jericó,2022,Cabecera Municipal,8448
05,Antioquia,05368,Jericó,2022,Centros Poblados y Rural Disperso,5685
05,Antioquia,05368,Jericó,2022,Total,14133
05,Antioquia,05368,Jericó,2023,Cabecera Municipal,8670
05,Antioquia,05368,Jericó,2023,Centros Poblados y Rural Disperso,5684
05,Antioquia,05368,Jericó,2023,Total,14354
05,Antioquia,05368,Jericó,2024,Cabecera Municipal,8839
05,Antioquia,05368,Jericó,2024,Centros Poblados y Rural Disperso,5690
05,Antioquia,05368,Jericó,2024,Total,14529
05,Antioquia,05368,Jericó,2025,Cabecera Municipal,8997
05,Antioquia,05368,Jericó,2025,Centros Poblados y Rural Disperso,5700
05,Antioquia,05368,Jericó,2025,Total,14697
05,Antioquia,05368,Jericó,2026,Cabecera Municipal,9129
05,Antioquia,05368,Jericó,2026,Centros Poblados y Rural Disperso,5727
05,Antioquia,05368,Jericó,2026,Total,14856
05,Antioquia,05368,Jericó,2027,Cabecera Municipal,9258
05,Antioquia,05368,Jericó,2027,Centros Poblados y Rural Disperso,5753
05,Antioquia,05368,Jericó,2027,Total,15011
05,Antioquia,05368,Jericó,2028,Cabecera Municipal,9371
05,Antioquia,05368,Jericó,2028,Centros Poblados y Rural Disperso,5796
05,Antioquia,05368,Jericó,2028,Total,15167
05,Antioquia,05368,Jericó,2029,Cabecera Municipal,9492
05,Antioquia,05368,Jericó,2029,Centros Poblados y Rural Disperso,5842
